ID,Activity,Timestamp,noise
412,Send acceptance pack,2018-12-12 10:32:42.058,
413,Check  application  form completeness,2018-12-12 11:30:27.620,
412,Verify repayment agreement,2018-12-12 11:34:15.585,
413,Check credit history,2018-12-12 12:38:09.039,
413,Appraise property,2018-12-12 12:44:33.952,
412,Approve application,2018-12-12 13:17:06.102,
413,Verify repayment agreement,2018-12-12 13:27:32.986,true
413,Assess loan risk,2018-12-12 13:27:32.986,
413,Assess eligibility,2018-12-12 13:31:44.628,
412,end_event_Loan  application approved,2018-12-12 14:00:43.247,
412,End,2018-12-12 14:00:43.247,End
413,Reject application,2018-12-12 15:38:55.968,
413,end_event_Loan application rejected,2018-12-12 17:52:28.982,
413,End,2018-12-12 17:52:28.982,End
414,Start,2018-12-13 22:28:49.923,Start
414,start_event_Loan  application received,2018-12-13 22:28:49.923,
414,Check  application  form completeness,2018-12-13 22:33:10.663,
414,Return application back to applicant,2018-12-13 23:24:28.577,
414,Receive updated application,2018-12-14 03:11:46.387,
414,Check  application  form completeness,2018-12-14 03:30:08.334,
414,Appraise property,2018-12-14 03:38:07.718,
414,Check credit history,2018-12-14 03:53:53.378,
414,Cancel application,2018-12-14 03:53:53.378,true
414,Assess loan risk,2018-12-14 04:02:45.853,
414,Assess eligibility,2018-12-14 05:01:41.066,
414,Check if home insurance quote is requested,2018-12-14 05:39:07.173,
414,Send acceptance pack,2018-12-14 08:34:12.875,
414,Verify repayment agreement,2018-12-14 09:32:29.891,
414,Approve application,2018-12-14 11:14:23.007,
414,end_event_Loan  application approved,2018-12-14 11:45:05.947,
414,End,2018-12-14 11:45:05.947,End
415,start_event_Loan  application received,2018-12-15 08:33:49.980,
415,Start,2018-12-15 08:33:49.980,Start
415,Check  application  form completeness,2018-12-15 09:05:24.007,
415,Return application back to applicant,2018-12-15 09:16:52.199,
415,Receive updated application,2018-12-15 11:59:12.798,
415,Check  application  form completeness,2018-12-15 12:30:55.442,
415,Check credit history,2018-12-15 12:42:22.727,
415,Appraise property,2018-12-15 13:38:29.406,
415,Assess loan risk,2018-12-15 16:01:07.695,
415,Assess eligibility,2018-12-15 16:16:45.663,
415,Reject application,2018-12-15 16:21:11.285,
415,Check if home insurance quote is requested,2018-12-15 16:21:11.285,true
415,end_event_Loan application rejected,2018-12-15 16:44:32.923,
415,End,2018-12-15 16:44:32.923,End
416,Start,2018-12-15 16:44:32.923,Start
416,Approve application,2018-12-15 16:44:32.923,true
416,start_event_Loan  application received,2018-12-16 04:26:10.653,
416,Check  application  form completeness,2018-12-16 04:51:16.790,
416,Check credit history,2018-12-16 05:27:03.715,
416,Assess loan risk,2018-12-16 05:34:01.420,
416,Appraise property,2018-12-16 06:10:23.632,
416,Assess eligibility,2018-12-16 06:40:20.977,
416,Check if home insurance quote is requested,2018-12-16 08:08:44.096,
416,Send acceptance pack,2018-12-16 08:17:42.059,
416,Verify repayment agreement,2018-12-16 08:28:37.866,
416,Cancel application,2018-12-16 08:39:21.253,
416,end_event_Loan  application canceled,2018-12-16 08:55:44.182,
416,End,2018-12-16 08:55:44.182,End
417,Start,2018-12-17 07:09:30.171,Start
417,start_event_Loan  application received,2018-12-17 07:09:30.171,
417,Check  application  form completeness,2018-12-17 08:14:03.223,
417,Return application back to applicant,2018-12-17 09:49:56.384,
417,Receive updated application,2018-12-17 09:53:48.614,
417,Check  application  form completeness,2018-12-17 10:40:58.397,
417,Return application back to applicant,2018-12-17 11:05:52.664,
417,Receive updated application,2018-12-17 11:42:09.173,
417,Check  application  form completeness,2018-12-17 12:22:41.960,
417,Return application back to applicant,2018-12-17 13:33:44.586,
417,Receive updated application,2018-12-17 13:37:05.810,
417,Check  application  form completeness,2018-12-17 14:22:20.682,
417,Return application back to applicant,2018-12-17 17:05:50.263,
417,Receive updated application,2018-12-17 17:33:52.473,
417,Check  application  form completeness,2018-12-17 17:47:25.741,
417,Appraise property,2018-12-17 17:49:48.855,
417,Check credit history,2018-12-17 18:36:25.343,
417,Assess loan risk,2018-12-17 20:56:41.898,
417,Assess eligibility,2018-12-17 22:37:37.514,
417,Check if home insurance quote is requested,2018-12-17 22:45:16.655,
417,Send acceptance pack,2018-12-17 23:27:47.271,
417,Verify repayment agreement,2018-12-18 00:15:46.363,
417,Cancel application,2018-12-18 00:32:06.592,
417,end_event_Loan  application canceled,2018-12-18 01:09:27.869,
417,End,2018-12-18 01:09:27.869,End
418,Start,2018-12-22 03:19:03.041,Start
418,start_event_Loan  application received,2018-12-22 03:19:03.041,
418,Check  application  form completeness,2018-12-22 03:26:46.716,
418,Return application back to applicant,2018-12-22 04:34:50.291,
419,start_event_Loan  application received,2018-12-22 05:41:42.112,
419,Start,2018-12-22 05:41:42.112,Start
418,Receive updated application,2018-12-22 07:34:11.933,
419,Check  application  form completeness,2018-12-22 08:37:05.240,
418,Check  application  form completeness,2018-12-22 09:14:09.578,
418,Check credit history,2018-12-22 09:41:17.911,
418,Assess loan risk,2018-12-22 10:25:47.750,
419,Check credit history,2018-12-22 10:54:30.275,
418,Appraise property,2018-12-22 11:05:33.441,
418,Assess eligibility,2018-12-22 11:41:54.078,
419,Appraise property,2018-12-22 12:31:20.208,
418,Reject application,2018-12-22 13:06:05.281,
419,Assess loan risk,2018-12-22 14:17:25.480,
419,Assess eligibility,2018-12-22 14:57:36.650,
418,end_event_Loan application rejected,2018-12-22 16:08:22.636,
418,End,2018-12-22 16:08:22.636,End
419,Reject application,2018-12-22 16:21:40.769,
419,end_event_Loan application rejected,2018-12-22 16:57:38.232,
419,End,2018-12-22 16:57:38.232,End
420,Start,2018-12-23 02:25:34.271,Start
420,start_event_Loan  application received,2018-12-23 02:25:34.271,
420,Check  application  form completeness,2018-12-23 03:02:00.262,
420,Check credit history,2018-12-23 03:30:39.615,
420,Approve application,2018-12-23 03:30:39.615,true
420,Assess loan risk,2018-12-23 04:41:33.269,
420,Appraise property,2018-12-23 04:58:02.970,
420,Verify repayment agreement,2018-12-23 04:58:02.970,true
420,Assess eligibility,2018-12-23 05:07:13.615,
420,Assess loan risk,2018-12-23 05:07:13.615,true
420,Check if home insurance quote is requested,2018-12-23 05:42:18.031,
420,Send acceptance pack,2018-12-23 09:04:29.802,
420,Verify repayment agreement,2018-12-23 09:59:48.047,
420,Approve application,2018-12-23 10:21:17.790,
420,Assess loan risk,2018-12-23 10:21:17.790,true
420,End,2018-12-23 10:29:25.388,End
420,end_event_Loan  application approved,2018-12-23 10:29:25.388,
421,Start,2018-12-26 14:34:46.373,Start
421,start_event_Loan  application received,2018-12-26 14:34:46.373,
421,Check  application  form completeness,2018-12-26 15:00:41.102,
421,Check credit history,2018-12-26 15:06:23.894,
421,Assess loan risk,2018-12-26 15:24:36.759,
421,Appraise property,2018-12-26 15:53:25.454,
421,Assess eligibility,2018-12-26 16:47:09.677,
421,Check if home insurance quote is requested,2018-12-26 16:57:16.322,
421,Send acceptance pack,2018-12-26 17:49:11.022,
421,Verify repayment agreement,2018-12-26 18:12:53.988,
421,Cancel application,2018-12-26 18:50:57.590,
421,Send acceptance pack,2018-12-26 21:27:13.778,true
421,end_event_Loan  application canceled,2018-12-26 21:27:13.778,
421,End,2018-12-26 21:27:13.778,End
422,start_event_Loan  application received,2018-12-27 00:01:49.775,
422,Start,2018-12-27 00:01:49.775,Start
422,Check  application  form completeness,2018-12-27 00:07:01.781,
422,Return application back to applicant,2018-12-27 00:24:03.149,
422,Receive updated application,2018-12-27 00:51:29.943,
422,Check  application  form completeness,2018-12-27 00:54:26.809,
423,start_event_Loan  application received,2018-12-27 02:48:43.925,
422,Check credit history,2018-12-27 02:58:20.507,
423,Check  application  form completeness,2018-12-27 03:19:22.930,
422,Appraise property,2018-12-27 04:02:58.827,
423,Check credit history,2018-12-27 04:47:12.219,
422,Assess loan risk,2018-12-27 05:55:39.213,
423,Assess loan risk,2018-12-27 06:07:26.354,
422,Assess eligibility,2018-12-27 07:00:58.423,
422,Reject application,2018-12-27 07:35:29.848,
422,end_event_Loan application rejected,2018-12-27 07:39:28.688,
422,End,2018-12-27 07:39:28.688,End
423,Start,2018-12-27 07:39:28.688,Start
423,end_event_Loan  application approved,2018-12-27 07:39:28.688,true
423,Appraise property,2018-12-27 09:30:21.693,
423,Assess eligibility,2018-12-27 09:49:54.918,
423,Check if home insurance quote is requested,2018-12-27 09:56:49.921,
423,Send acceptance pack,2018-12-27 10:52:12.317,
423,Verify repayment agreement,2018-12-27 11:50:30.925,
423,Approve application,2018-12-27 12:10:30.692,
423,end_event_Loan  application approved,2018-12-27 13:57:59.082,
423,End,2018-12-27 13:57:59.082,End
424,Start,2018-12-27 15:54:55.461,Start
424,start_event_Loan  application received,2018-12-27 15:54:55.461,
424,Check  application  form completeness,2018-12-27 20:54:13.577,
424,Appraise property,2018-12-27 21:28:28.189,
424,Check credit history,2018-12-27 22:20:00.826,
424,Assess loan risk,2018-12-27 22:59:08.137,
424,Assess eligibility,2018-12-28 00:45:39.992,
424,Check if home insurance quote is requested,2018-12-28 01:43:56.488,
424,Verify repayment agreement,2018-12-28 01:43:56.488,true
424,Send acceptance pack,2018-12-28 02:10:13.124,
424,start_event_Loan  application received,2018-12-28 02:10:13.124,true
424,Verify repayment agreement,2018-12-28 04:05:39.736,
424,Approve application,2018-12-28 04:26:18.466,
424,end_event_Loan  application approved,2018-12-28 04:33:11.704,
424,End,2018-12-28 04:33:11.704,End
425,Start,2018-12-28 04:33:11.704,Start
425,Check if home insurance quote is requested,2018-12-28 04:33:11.704,true
425,start_event_Loan  application received,2018-12-29 02:01:25.309,
425,Check  application  form completeness,2018-12-29 03:56:12.873,
425,Return application back to applicant,2018-12-29 06:31:50.241,
425,Receive updated application,2018-12-29 09:16:04.195,
425,Check  application  form completeness,2018-12-29 09:58:17.377,
425,Return application back to applicant,2018-12-29 10:40:30.064,
425,Receive updated application,2018-12-29 11:13:06.107,
425,Check  application  form completeness,2018-12-29 11:34:56.426,
425,Appraise property,2018-12-29 13:36:26.857,
425,Receive updated application,2018-12-29 13:36:26.857,true
425,Check credit history,2018-12-29 15:27:32.024,
425,Assess loan risk,2018-12-29 15:37:05.053,
425,Assess eligibility,2018-12-29 15:52:58.799,
425,Reject application,2018-12-29 16:40:54.458,
425,end_event_Loan application rejected,2018-12-29 17:43:32.144,
425,end_event_Loan  application approved,2018-12-29 17:43:32.144,true
425,End,2018-12-29 17:43:32.144,End
426,Start,2019-01-01 04:56:29.832,Start
426,start_event_Loan  application received,2019-01-01 04:56:29.832,
426,Check  application  form completeness,2019-01-01 05:31:45.270,
426,Appraise property,2019-01-01 07:55:58.567,
426,Check credit history,2019-01-01 08:56:31.044,
426,Assess loan risk,2019-01-01 09:08:00.771,
426,Assess eligibility,2019-01-01 09:36:07.509,
426,Check if home insurance quote is requested,2019-01-01 09:50:43.868,
426,Send home insurance quote,2019-01-01 11:12:20.556,
426,Verify repayment agreement,2019-01-01 11:44:29.588,
426,Cancel application,2019-01-01 11:44:37.641,
426,end_event_Loan  application canceled,2019-01-01 12:20:44.511,
426,Send acceptance pack,2019-01-01 12:20:44.511,true
426,End,2019-01-01 12:20:44.511,End
427,Start,2019-01-02 19:22:44.543,Start
427,start_event_Loan  application received,2019-01-02 19:22:44.543,
427,Check  application  form completeness,2019-01-02 20:17:04.221,
427,Approve application,2019-01-02 21:39:07.578,true
427,Return application back to applicant,2019-01-02 21:39:07.578,
427,Receive updated application,2019-01-02 23:33:32.810,
427,Check  application  form completeness,2019-01-03 00:36:09.219,
427,Check credit history,2019-01-03 01:00:24.189,
427,Assess loan risk,2019-01-03 01:54:22.246,
427,Appraise property,2019-01-03 03:31:02.552,
427,Assess loan risk,2019-01-03 03:31:02.552,true
427,Assess eligibility,2019-01-03 03:58:54.586,
427,Check if home insurance quote is requested,2019-01-03 05:48:51.052,
427,Send acceptance pack,2019-01-03 05:56:09.273,
427,Verify repayment agreement,2019-01-03 06:32:53.781,
427,Approve application,2019-01-03 06:36:51.023,
427,end_event_Loan  application approved,2019-01-03 07:39:54.384,
427,End,2019-01-03 07:39:54.384,End
428,start_event_Loan  application received,2019-01-03 08:45:33.826,
428,Start,2019-01-03 08:45:33.826,Start
428,Check  application  form completeness,2019-01-03 09:03:17.041,
428,Check credit history,2019-01-03 09:21:31.775,
428,Assess loan risk,2019-01-03 10:16:42.401,
428,Appraise property,2019-01-03 10:45:43.104,
428,Assess eligibility,2019-01-03 11:03:33.582,
428,Receive updated application,2019-01-03 11:03:33.582,true
428,Check if home insurance quote is requested,2019-01-03 11:44:28.597,
428,Send home insurance quote,2019-01-03 12:39:26.288,
428,Verify repayment agreement,2019-01-03 12:48:43.370,
428,Cancel application,2019-01-03 13:33:28.748,
428,End,2019-01-03 15:16:42.494,End
428,end_event_Loan  application canceled,2019-01-03 15:16:42.494,
429,Start,2019-01-04 12:40:36.503,Start
429,start_event_Loan  application received,2019-01-04 12:40:36.503,
430,start_event_Loan  application received,2019-01-04 13:16:21.096,
430,Start,2019-01-04 13:16:21.096,Start
430,Check  application  form completeness,2019-01-04 13:18:41.419,
429,Check  application  form completeness,2019-01-04 13:22:11.371,
430,Return application back to applicant,2019-01-04 13:24:24.406,
429,Return application back to applicant,2019-01-04 13:50:18.730,
431,start_event_Loan  application received,2019-01-04 13:58:09.933,
431,Start,2019-01-04 13:58:09.933,Start
430,Receive updated application,2019-01-04 14:29:07.149,
430,Check  application  form completeness,2019-01-04 14:57:54.334,
429,Receive updated application,2019-01-04 15:00:30.166,
429,Check  application  form completeness,2019-01-04 15:23:17.328,
431,Check  application  form completeness,2019-01-04 15:24:56.434,
431,Send acceptance pack,2019-01-04 15:24:56.434,true
431,Check credit history,2019-01-04 15:28:45.792,
429,Appraise property,2019-01-04 15:47:51.589,
429,Check credit history,2019-01-04 16:09:25.651,
431,Assess loan risk,2019-01-04 16:36:12.388,
430,Return application back to applicant,2019-01-04 16:37:54.494,
430,Receive updated application,2019-01-04 16:57:28.707,
429,Assess loan risk,2019-01-04 17:05:10.723,
429,Assess eligibility,2019-01-04 17:13:31.730,
431,Appraise property,2019-01-04 18:01:56.184,
430,Check  application  form completeness,2019-01-04 18:24:34.516,
430,Appraise property,2019-01-04 19:26:51.863,
430,Check credit history,2019-01-04 19:29:49.228,
431,Assess eligibility,2019-01-04 19:50:05.612,
431,Reject application,2019-01-04 20:19:36.122,
430,Assess loan risk,2019-01-04 20:41:33.330,
431,End,2019-01-04 20:53:06.681,End
431,end_event_Loan application rejected,2019-01-04 20:53:06.681,
430,Assess eligibility,2019-01-04 21:00:10.859,
429,Reject application,2019-01-04 21:19:35.538,
429,End,2019-01-04 21:30:44.229,End
429,end_event_Loan application rejected,2019-01-04 21:30:44.229,
430,Check if home insurance quote is requested,2019-01-05 01:05:46.917,
430,Send home insurance quote,2019-01-05 02:26:42.457,
430,Verify repayment agreement,2019-01-05 03:10:09.771,
430,Cancel application,2019-01-05 04:15:18.558,
430,end_event_Loan  application canceled,2019-01-05 04:27:59.668,
430,End,2019-01-05 04:27:59.668,End
432,Start,2019-01-08 00:27:10.872,Start
432,start_event_Loan  application received,2019-01-08 00:27:10.872,
432,Check  application  form completeness,2019-01-08 01:59:25.865,
432,Appraise property,2019-01-08 04:21:58.187,
432,Verify repayment agreement,2019-01-08 04:48:28.763,true
432,Check credit history,2019-01-08 04:48:28.763,
432,Assess loan risk,2019-01-08 05:52:15.167,
432,Assess eligibility,2019-01-08 06:36:55.142,
432,Reject application,2019-01-08 06:54:35.818,
432,end_event_Loan application rejected,2019-01-08 07:22:12.347,
432,End,2019-01-08 07:22:12.347,End
433,Start,2019-01-08 21:05:30.310,Start
433,start_event_Loan  application received,2019-01-08 21:05:30.310,
433,Check  application  form completeness,2019-01-08 21:12:26.498,
433,Appraise property,2019-01-08 21:30:35.762,
433,Check credit history,2019-01-08 23:17:07.652,
433,Assess loan risk,2019-01-08 23:18:45.594,
433,Assess eligibility,2019-01-08 23:39:13.506,
433,start_event_Loan  application received,2019-01-08 23:39:13.506,true
433,Check if home insurance quote is requested,2019-01-08 23:48:10.777,
433,Send home insurance quote,2019-01-09 01:02:32.236,
433,Verify repayment agreement,2019-01-09 01:07:16.498,
433,Cancel application,2019-01-09 01:12:04.777,
433,Reject application,2019-01-09 01:12:04.777,true
433,end_event_Loan  application canceled,2019-01-09 03:59:14.759,
433,Send home insurance quote,2019-01-09 03:59:14.759,true
433,End,2019-01-09 03:59:14.759,End
434,Start,2019-01-10 11:28:53.651,Start
434,start_event_Loan  application received,2019-01-10 11:28:53.651,
434,Check  application  form completeness,2019-01-10 12:13:25.863,
434,Return application back to applicant,2019-01-10 15:14:58.008,
434,Send home insurance quote,2019-01-10 15:14:58.008,true
434,Receive updated application,2019-01-10 16:38:55.483,
434,Check  application  form completeness,2019-01-10 18:31:55.596,
434,Return application back to applicant,2019-01-10 18:46:54.209,
434,Receive updated application,2019-01-10 18:47:44.680,
434,Check  application  form completeness,2019-01-10 18:55:20.229,
434,Appraise property,2019-01-10 19:17:14.111,
434,Check credit history,2019-01-10 22:51:53.951,
434,Assess loan risk,2019-01-10 22:55:05.566,
434,Assess eligibility,2019-01-11 00:56:37.409,
435,Return application back to applicant,2019-01-11 02:33:01.477,true
435,start_event_Loan  application received,2019-01-11 02:33:01.477,
435,Start,2019-01-11 02:33:01.477,Start
434,Reject application,2019-01-11 02:48:47.020,
434,Appraise property,2019-01-11 02:48:47.020,true
435,Check  application  form completeness,2019-01-11 03:05:21.112,
435,end_event_Loan  application approved,2019-01-11 03:05:21.112,true
434,start_event_Loan  application received,2019-01-11 04:28:01.108,true
434,end_event_Loan application rejected,2019-01-11 04:28:01.108,
434,End,2019-01-11 04:28:01.108,End
435,Return application back to applicant,2019-01-11 04:36:07.768,
435,Receive updated application,2019-01-11 05:14:27.631,
435,Check  application  form completeness,2019-01-11 06:57:55.460,
435,Check credit history,2019-01-11 07:56:06.660,
435,Assess loan risk,2019-01-11 11:05:29.248,
435,end_event_Loan  application canceled,2019-01-11 12:40:42.604,true
435,Appraise property,2019-01-11 12:40:42.604,
435,Assess eligibility,2019-01-11 12:57:58.911,
435,Check if home insurance quote is requested,2019-01-11 16:58:28.539,
435,Send home insurance quote,2019-01-11 17:04:28.707,
435,Verify repayment agreement,2019-01-11 17:53:11.024,
435,Cancel application,2019-01-11 20:37:32.687,
435,end_event_Loan  application canceled,2019-01-11 20:57:34.242,
435,End,2019-01-11 20:57:34.242,End
436,start_event_Loan  application received,2019-01-13 05:51:35.615,
436,Start,2019-01-13 05:51:35.615,Start
436,Check  application  form completeness,2019-01-13 07:35:45.275,
436,Appraise property,2019-01-13 07:47:14.409,
436,Check credit history,2019-01-13 08:56:39.112,
436,Assess loan risk,2019-01-13 09:12:27.814,
436,Assess eligibility,2019-01-13 11:24:35.388,
436,Reject application,2019-01-13 11:39:09.386,
436,end_event_Loan application rejected,2019-01-13 13:35:20.332,
436,End,2019-01-13 13:35:20.332,End
437,Start,2019-01-14 11:25:28.541,Start
437,start_event_Loan  application received,2019-01-14 11:25:28.541,
437,end_event_Loan application rejected,2019-01-14 11:25:28.541,true
437,Check  application  form completeness,2019-01-14 12:16:34.152,
437,Check credit history,2019-01-14 12:38:18.194,
437,Assess loan risk,2019-01-14 12:40:29.623,
437,Appraise property,2019-01-14 13:00:02.327,
437,Assess eligibility,2019-01-14 13:45:07.440,
437,Check if home insurance quote is requested,2019-01-14 14:28:40.193,
437,Send home insurance quote,2019-01-14 15:19:28.489,
437,Verify repayment agreement,2019-01-14 15:20:48.625,
437,Cancel application,2019-01-14 15:20:53.670,
437,end_event_Loan  application canceled,2019-01-14 16:59:30.285,
437,End,2019-01-14 16:59:30.285,End
438,Start,2019-01-14 16:59:30.285,Start
438,end_event_Loan  application canceled,2019-01-14 16:59:30.285,true
438,start_event_Loan  application received,2019-01-16 22:15:21.676,
438,Assess eligibility,2019-01-16 22:34:45.895,true
438,Check  application  form completeness,2019-01-16 22:34:45.895,
438,Return application back to applicant,2019-01-17 00:09:13.689,
438,Receive updated application,2019-01-17 01:36:18.599,
438,Reject application,2019-01-17 01:36:18.599,true
438,Check  application  form completeness,2019-01-17 02:41:08.977,
438,Appraise property,2019-01-17 02:48:08.489,
438,Check credit history,2019-01-17 02:49:24.450,
438,Cancel application,2019-01-17 02:49:24.450,true
438,Assess loan risk,2019-01-17 03:45:26.980,
439,Start,2019-01-17 04:25:05.435,Start
439,start_event_Loan  application received,2019-01-17 04:25:05.435,
439,Check  application  form completeness,2019-01-17 05:40:26.492,
438,Assess eligibility,2019-01-17 05:54:02.199,
439,Appraise property,2019-01-17 06:07:18.560,
439,Check credit history,2019-01-17 06:20:36.430,
438,Reject application,2019-01-17 06:26:24.251,
438,End,2019-01-17 06:38:31.562,End
438,end_event_Loan application rejected,2019-01-17 06:38:31.562,
439,Assess loan risk,2019-01-17 06:46:18.622,
440,start_event_Loan  application received,2019-01-17 07:08:34.686,
440,Start,2019-01-17 07:08:34.686,Start
440,Check  application  form completeness,2019-01-17 07:24:46.022,
439,Assess eligibility,2019-01-17 07:30:32.562,
440,Return application back to applicant,2019-01-17 07:45:40.441,
440,Receive updated application,2019-01-17 07:59:48.723,
439,Check if home insurance quote is requested,2019-01-17 08:50:19.252,
440,Check  application  form completeness,2019-01-17 10:25:02.686,
440,Return application back to applicant,2019-01-17 11:53:02.772,
439,Send home insurance quote,2019-01-17 12:25:46.169,
439,Verify repayment agreement,2019-01-17 13:39:41.242,
440,Receive updated application,2019-01-17 15:20:17.662,
439,Cancel application,2019-01-17 15:48:48.864,
439,end_event_Loan  application canceled,2019-01-17 16:01:55.724,
439,End,2019-01-17 16:01:55.724,End
440,Check  application  form completeness,2019-01-17 16:52:41.728,
440,Return application back to applicant,2019-01-17 19:06:45.422,
440,Receive updated application,2019-01-17 19:47:37.351,
440,Check  application  form completeness,2019-01-17 20:28:01.647,
440,Return application back to applicant,2019-01-17 21:49:42.705,
440,Receive updated application,2019-01-17 22:50:19.044,
440,Send acceptance pack,2019-01-17 23:03:33.148,true
440,Check  application  form completeness,2019-01-17 23:03:33.148,
440,Return application back to applicant,2019-01-17 23:07:07.198,
440,Receive updated application,2019-01-18 00:07:57.203,
440,Check  application  form completeness,2019-01-18 00:41:45.887,
440,Return application back to applicant,2019-01-18 01:20:11.593,
440,Receive updated application,2019-01-18 01:59:44.205,
440,Check  application  form completeness,2019-01-18 02:16:30.801,
440,Return application back to applicant,2019-01-18 03:12:48.780,
440,Receive updated application,2019-01-18 03:13:04.490,
440,Check  application  form completeness,2019-01-18 03:43:51.621,
440,Return application back to applicant,2019-01-18 05:46:14.605,
440,Receive updated application,2019-01-18 06:02:57.080,
440,Check  application  form completeness,2019-01-18 06:25:14.724,
440,Appraise property,2019-01-18 07:01:27.406,
440,Check credit history,2019-01-18 08:44:40.136,
440,Assess loan risk,2019-01-18 08:55:13.951,
440,Assess eligibility,2019-01-18 09:02:44.697,
441,Start,2019-01-18 09:04:02.139,Start
441,start_event_Loan  application received,2019-01-18 09:04:02.139,
441,Check  application  form completeness,2019-01-18 09:34:26.298,
441,Check credit history,2019-01-18 09:58:52.969,
441,Assess loan risk,2019-01-18 10:00:42.741,
440,Check if home insurance quote is requested,2019-01-18 11:00:39.429,
441,Appraise property,2019-01-18 11:50:54.065,
440,Send acceptance pack,2019-01-18 12:19:04.340,
441,Approve application,2019-01-18 12:22:45.084,true
441,Assess eligibility,2019-01-18 12:22:45.084,
440,Verify repayment agreement,2019-01-18 12:32:41.960,
441,Check if home insurance quote is requested,2019-01-18 12:49:37.007,
440,Approve application,2019-01-18 13:22:10.692,
440,end_event_Loan  application approved,2019-01-18 15:14:22.210,
440,End,2019-01-18 15:14:22.210,End
441,Send home insurance quote,2019-01-18 17:18:03.437,
441,Approve application,2019-01-18 17:18:03.437,true
441,Verify repayment agreement,2019-01-18 18:27:44.171,
441,Approve application,2019-01-18 18:42:37.769,
442,end_event_Loan application rejected,2019-01-18 19:43:05.489,true
442,Start,2019-01-18 19:43:05.489,Start
441,End,2019-01-18 19:43:05.489,End
441,end_event_Loan  application approved,2019-01-18 19:43:05.489,
442,start_event_Loan  application received,2019-01-18 21:09:02.177,
442,Check  application  form completeness,2019-01-18 22:09:49.254,
443,start_event_Loan  application received,2019-01-18 22:19:23.601,
443,Start,2019-01-18 22:19:23.601,Start
443,Check  application  form completeness,2019-01-18 22:44:35.272,
442,Check credit history,2019-01-18 23:21:18.702,
442,Appraise property,2019-01-18 23:45:57.103,
443,Check credit history,2019-01-19 01:35:53.237,
443,Assess loan risk,2019-01-19 02:17:59.370,
443,Appraise property,2019-01-19 02:43:51.427,
443,Assess eligibility,2019-01-19 03:03:46.587,
442,Assess loan risk,2019-01-19 03:09:12.322,
443,Check if home insurance quote is requested,2019-01-19 03:26:08.127,
443,Send home insurance quote,2019-01-19 04:46:27.736,
442,Assess eligibility,2019-01-19 04:49:44.019,
442,Check if home insurance quote is requested,2019-01-19 04:55:44.491,
443,Check credit history,2019-01-19 06:06:00.279,true
443,Verify repayment agreement,2019-01-19 06:06:00.279,
443,Cancel application,2019-01-19 07:29:22.302,
442,Send acceptance pack,2019-01-19 07:55:07.012,
443,End,2019-01-19 08:01:18.598,End
443,end_event_Loan  application canceled,2019-01-19 08:01:18.598,
442,Verify repayment agreement,2019-01-19 08:53:44.271,
442,Approve application,2019-01-19 09:16:20.388,
442,Send acceptance pack,2019-01-19 09:18:45.890,true
442,end_event_Loan  application approved,2019-01-19 09:18:45.890,
442,End,2019-01-19 09:18:45.890,End
444,Start,2019-01-20 10:13:13.310,Start
444,start_event_Loan  application received,2019-01-20 10:13:13.310,
444,Check  application  form completeness,2019-01-20 10:39:36.696,
444,Check credit history,2019-01-20 10:49:43.377,
444,Assess loan risk,2019-01-20 11:25:17.462,
444,Cancel application,2019-01-20 11:25:17.462,true
444,Appraise property,2019-01-20 11:43:34.554,
444,Assess eligibility,2019-01-20 12:08:15.209,
444,Reject application,2019-01-20 13:06:11.220,
444,end_event_Loan application rejected,2019-01-20 13:42:23.197,
444,End,2019-01-20 13:42:23.197,End
445,Start,2019-01-20 18:08:54.950,Start
445,start_event_Loan  application received,2019-01-20 18:08:54.950,
445,Check  application  form completeness,2019-01-20 19:17:45.685,
445,Check credit history,2019-01-20 19:39:09.742,
445,end_event_Loan  application approved,2019-01-20 19:39:09.742,true
445,Assess loan risk,2019-01-20 19:55:00.117,
445,end_event_Loan application rejected,2019-01-20 19:55:00.117,true
445,Appraise property,2019-01-20 20:01:15.175,
445,Assess eligibility,2019-01-20 20:12:20.798,
445,Reject application,2019-01-20 21:58:43.028,
445,end_event_Loan application rejected,2019-01-20 22:37:41.754,
445,End,2019-01-20 22:37:41.754,End
446,Start,2019-01-24 01:22:52.886,Start
446,start_event_Loan  application received,2019-01-24 01:22:52.886,
446,Check  application  form completeness,2019-01-24 01:41:54.680,
446,Return application back to applicant,2019-01-24 02:01:59.963,
446,Receive updated application,2019-01-24 03:43:09.833,
446,Check  application  form completeness,2019-01-24 04:28:24.063,
446,Check credit history,2019-01-24 05:52:33.782,
446,Appraise property,2019-01-24 06:11:29.937,
446,Assess loan risk,2019-01-24 06:38:47.477,
446,Assess eligibility,2019-01-24 06:57:28.470,
446,Check if home insurance quote is requested,2019-01-24 07:24:39.414,
446,Send acceptance pack,2019-01-24 08:10:33.992,
446,Verify repayment agreement,2019-01-24 10:18:27.482,
446,Approve application,2019-01-24 10:28:02.298,
446,end_event_Loan  application approved,2019-01-24 11:02:23.041,
446,End,2019-01-24 11:02:23.041,End
447,Start,2019-01-25 21:12:57.673,Start
447,start_event_Loan  application received,2019-01-25 21:12:57.673,
447,Check  application  form completeness,2019-01-25 21:16:38.479,
447,Return application back to applicant,2019-01-25 22:40:45.035,
447,Receive updated application,2019-01-26 00:03:46.209,
